LocationID,Name,Address,City,State,ZipCode,Phone,Chain,Latitude,Longitude
491DC001,Mt. Zion Logistics - Mt Zion Logistics,251 E Mount Zion Rd,Independence,KY,41051,9999999999,RALPHS,38.95667,-84.614324
53100501,Marianos - Marianos Arlington Heights,802 E Northwest Hwy,ARLINGTON HEIGHTS,IL,60004,8472535439,MARIANOS,42.0803774,-87.9729352
53100502,Marianos - Marianos Vernon Hills,1720 N Milwaukee Ave,Vernon Hills,IL,60061,8478160994,MARIANOS,42.2568706,-87.9508553
53100503,Marianos - Marianos Lakeshore East,333 E Benton Pl,CHICAGO,IL,60601,3122281349,MARIANOS,41.8853187,-87.6182262
53100504,Marianos - Marianos Roscoe Village,3350 N Western Ave,Chicago,IL,60618,7733272093,MARIANOS,41.9423947,-87.6900045
53100505,Marianos - Marianos Palatine,545 N Hicks Rd,PALATINE,IL,60067,8479632807,MARIANOS,42.1199414,-88.0317866
53100506,Marianos - Marianos Hoffman Estates,2575 W Golf Rd,Hoffman Estates,IL,60169,8474902043,MARIANOS,42.0451129,-88.1430396
53100507,Marianos - Marianos Jefferson Park,5353 N Elston Ave,CHICAGO,IL,60630,7734816731,MARIANOS,41.9794638,-87.7574573
53100508,Marianos - Marianos West Loop,40 S Halsted St,Chicago,IL,60661,3122437657,MARIANOS,41.8808237,-87.64784
53100509,Marianos - Marianos Frankfort,21001 S La Grange Rd,FRANKFORT,IL,60423,8154643376,MARIANOS,41.5088291,-87.8477632
53100510,Marianos - Marianos Harwood Heights,7401 W Lawrence Ave,Harwood Heights,IL,60706,7088678543,MARIANOS,41.9654703,-87.8127708
53100511,Marianos - Marianos Elmhurst,678 N York St,ELMHURST,IL,60126,6307820017,MARIANOS,41.9204842,-87.9405668
53100512,Marianos - Marianos South Loop,1615 S Clark St,Chicago,IL,60616,3122254386,MARIANOS,41.859336,-87.6295012
53100513,Marianos - Marianos Wheaton,625 S Main St,WHEATON,IL,60187,6306906451,MARIANOS,41.8593446,-88.1033461
53100514,Marianos - Marianos Lake Zurich,1350 East Route 22,LAKE ZURICH,IL,60047,8474384003,MARIANOS,42.1986628,-88.0607526
53100515,Marianos - Marianos Ravenswood,1800 W Lawrence Ave,CHICAGO,IL,60640,7733343549,MARIANOS,41.9693533,-87.6750717
53100516,Marianos - Marianos Bucktown,2112 N Ashland Ave,Chicago,IL,60614,7733426585,MARIANOS,41.9208,-87.6690973
53100517,Marianos - Marianos Oak Lawn,11000 S Cicero Ave,OAK LAWN,IL,60453,7083460698,MARIANOS,41.6922785,-87.7431082
53100518,Marianos - Marianos Glenview East,25 Waukegan Rd,Glenview,IL,60025,8477244685,MARIANOS,42.0560574,-87.797441
53100519,Marianos - Marianos Aurora,3025 E New York St,AURORA,IL,60504,6302360683,MARIANOS,41.7580539,-88.2411898
53100520,Marianos - Marianos Bridgeport,3145 S Ashland Ave,Chicago,IL,60608,7732472633,MARIANOS,41.8359808,-87.6636801
53100521,Marianos - Marianos Buffalo Grove,450 W Half Day Rd,BUFFALO GROVE,IL,60089,8476348500,MARIANOS,42.1983407,-87.9679276
53100522,Marianos - Marianos Edgewater,5201 N Sheridan Rd,Chicago,IL,60640,7735060558,MARIANOS,41.9773457,-87.6545029
53100523,Marianos - Marianos Gurnee,6655 Grand Ave,GURNEE,IL,60031,8478568502,MARIANOS,42.3834342,-87.9707906
53100524,Marianos - Marianos Northfield,1822 Willow Rd,Northfield,IL,60093,8474466870,MARIANOS,42.1000677,-87.7713354
53100525,Marianos - Marianos Park Ridge,1900 S Cumberland Ave,PARK RIDGE,IL,60068,8476962360,MARIANOS,41.9873196,-87.8379514
53100526,Marianos - Marianos Shorewood,950 Brookforest Ave,Shorewood,IL,60404,8155772741,MARIANOS,41.537035,-88.1970031
53100527,Marianos - Marianos Ukrainian Village,2021 W Chicago Ave,CHICAGO,IL,60622,7737999000,MARIANOS,41.8955273,-87.6783442
53100528,Marianos - Marianos Westchester,3020 Wolf Rd,Westchester,IL,60154,7085624033,MARIANOS,41.8354993,-87.8994719
53100529,Marianos - Marianos Western Springs,4700 Gilbert Ave,WESTERN SPRINGS,IL,60558,7082466210,MARIANOS,41.8040735,-87.8914149
53100530,Marianos - Marianos Evergreen Park,2559 W 95th St,Evergreen Park,IL,60805,7084222001,MARIANOS,41.7193407,-87.6875596
53100531,Marianos - Marianos Skokie,3358 W Touhy Ave,SKOKIE,IL,60076,8477638801,MARIANOS,42.0125475,-87.7141001
53100532,Marianos - Marianos Glenview West,2323 Capital Dr,Northbrook,IL,60062,8475130202,MARIANOS,42.1110022,-87.8726101
53100533,Marianos - Marianos Northbrook,784 Skokie Blvd,NORTHBROOK,IL,60062,8475591145,MARIANOS,42.1393825,-87.7941842
53100534,Marianos - Marianos New City,1500 N Clybourn Ave Unit C104,CHICAGO,IL,60610,3124759661,MARIANOS,41.9081984,-87.6464058
53100535,Marianos - Marianos Orland Park,9504 142nd St,ORLAND PARK,IL,60462,7082260006,MARIANOS,41.6339486,-87.8522066
53100536,Marianos - Marianos Westmont,150 W 63rd St,Westmont,IL,60559,6309642254,MARIANOS,41.7755083,-87.9785009
53100537,Marianos - Marianos Naperville,1300 S Naper Blvd,Naperville,IL,60540,6306379906,MARIANOS,41.7497082,-88.1128588
53100538,Marianos - Marianos 3030 Broadway,3030 N Broadway St Ste 100,Chicago,IL,60657,7739350294,MARIANOS,41.9373186,-87.6448025
53100539,Marianos - Marianos Bronzeville,3857 S Dr Martin Luther King Jr Dr,Chicago,IL,60653,7732682839,MARIANOS,41.8242095,-87.6151567
53100540,Marianos - Marianos Bloomingdale,144 S Gary Ave,Bloomingdale,IL,60108,6306719116,MARIANOS,41.9515786,-88.1225948
53100541,Marianos - Marianos Des Plaines,10 E Golf Rd,Des Plaines,IL,60016,8476357465,MARIANOS,42.049748,-87.9201467
53100542,Marianos - Marianos Bannockburn,2999 Waukegan Rd,Bannockburn,IL,60015,8472670294,MARIANOS,42.2030952,-87.8625422
53100543,Marianos - Marianos Lombard,345 W Roosevelt Rd,Lombard,IL,60148,6306293965,MARIANOS,41.8583839,-88.0255475
53100544,Marianos - Marianos Crystal Lake,105 Northwest Hwy,Crystal Lake,IL,60014,8152614705,MARIANOS,42.225307,-88.324142
53100591,Marianos - Arlington Heights Pharmacy,1250 Village Dr,ARLINGTON HEIGHTS,IL,60004,6306379906,MARIANOS,42.0985028,-87.9925851
53100992,Kroger - Loyalty Fulfillment Pleasant Prairie IL,6655 Grand Ave,Gurnee,IL,60031,9999999999,KROGER,42.383445,-87.970837
53100993,Kroger - Loyalty Fulfillment Chicago,1900 S Maywood Dr,Maywood,IL,60153,9999999999,KROGER,41.876685,-87.857157
53400101,Metro Market - Metro Market PLOVER,1850 Plover Rd,Plover,WI,54467,7153420011,METRO MARKET,44.4562144,-89.5275752
53400102,Metro Market - Metro Sun Prairie - Ironwood,2538 Ironwood Dr,Sun Prairie,WI,53590,6088372785,METRO MARKET,43.186131,-89.2620384
53400107,Metro Market - MM Green Bay Lombardi,1291 Lombardi Access Rd,GREEN BAY,WI,54304,9204989734,METRO MARKET,44.5066853,-88.0759428
53400111,Pick n Save - PNS Green Bay Bellevue,2064 Lime Kiln Rd,Bellevue,WI,54311,9204698293,PICK N SAVE,44.4646419,-87.9870699
53400115,Pick n Save - Antigo,406 Prosser Pl,Antigo,WI,54409,7156237621,PICK N SAVE,45.1636884,-89.1467303
53400118,Pick n Save - Pick n Save Appleton - Wisc Ave,2400 W Wisconsin Ave,APPLETON,WI,54914,9208310333,PICK N SAVE,44.2746386,-88.4447433
53400121,Pick n Save - Wisconsin Rapids,900 E Riverview Expy,Wisconsin Rapids,WI,54494,7156317180,PICK N SAVE,44.378309,-89.8155229
53400123,Pick n Save - Pick n Save Appleton - Ballard,2700 N Ballard Rd,APPLETON,WI,54911,9209930148,PICK N SAVE,44.2861969,-88.372519
53400124,Pick n Save - PNS Neenah - Commercial,1530 S Commercial St,Neenah,WI,54956,9207518842,PICK N SAVE,44.155403,-88.461385
53400127,Pick n Save - PNS Phillips,256 S Lake Ave,PHILLIPS,WI,54555,7152607001,PICK N SAVE,45.6874453,-90.3952399
53400128,Metro Market - MM Middleton,6800 Century Ave,Middleton,WI,53562,6088313009,METRO MARKET,43.1077744,-89.4979684
53400130,Pick n Save - PNS - Sun Prairie - E Main,640 E Main St,SUN PRAIRIE,WI,53590,6088377555,PICK N SAVE,43.1814165,-89.2043715
53400131,Pick n Save - PNS Maple Grove,3197 Maple Grove Dr,Madison,WI,53719,6084107050,PICK N SAVE,43.0147397,-89.498311
53400132,Metro Market - Metro Market Stevens Pt - Pinecrest,1500 Pinecrest Ave,STEVENS POINT,WI,54481,7153451937,METRO MARKET,44.5208971,-89.5507832
53400175,Pick n Save - Pick n Save Wautoma,N2573 Plaza Rd,Wautoma,WI,54982,9207872027,PICK N SAVE,44.072299,-89.2713175
53400178,Pick n Save - PNS Madison - Shopko Dr,2502 Shopko Dr,MADISON,WI,53704,6082431000,PICK N SAVE,43.1133148,-89.3495763
53400179,Metro Market - MM Madison - Junction,261 Junction Rd,Madison,WI,53717,6088292020,METRO MARKET,43.0649297,-89.5253329
53400180,Metro Market - Metro Shorewood Hills,3650 University Ave,SHOREWOOD HILLS,WI,53705,6082316935,METRO MARKET,43.0765316,-89.4493651
53400181,Metro Market - Metro Monona,6540 Monona Dr,Monona,WI,53716,6082229575,METRO MARKET,43.045768,-89.322489
53400182,Pick n Save - PNS Fitchburg,3010 Cahill Main,Fitchburg,WI,53711,6082712024,PICK N SAVE,43.018185,-89.421417
53400183,Pick n Save - PNS Madison - Park,1312 Park St.,MADISON,WI,53715,6082573748,PICK N SAVE,43.05233,-89.3958435
53400185,Pick n Save - Pick n Save - Manitowoc,3300 Calumet Ave,Manitowoc,WI,54220,9206826827,PICK N SAVE,44.0863041,-87.6894647
53400186,Pick n Save - PNS - Green Bay-Main,1819 Main St,Green Bay,WI,54302,9204680447,PICK N SAVE,44.495662,-87.976595
53400187,Pick n Save - PNS Appleton - Calumet,511 W Calumet St,Appleton,WI,54915,9207340636,PICK N SAVE,44.241283,-88.414542
53400301,Metro Market - Metro Bluemound,17630 W Bluemound Rd,BROOKFIELD,WI,53045,2627842410,METRO MARKET,43.0377991,-88.1321987
53400308,Pick n Save - PNS Waukesha - Sunset E,220 E Sunset Dr,Waukesha,WI,53189,2625477801,PICK N SAVE,42.9894772,-88.2224775
53400315,Metro Market - Metro Silvernail,2160 Silvernail Rd,PEWAUKEE,WI,53072,2625440072,METRO MARKET,43.0443883,-88.2607644
53400329,Pick n Save - PNS Sturgeon Bay,1847 Egg Harbor Rd,Sturgeon Bay,WI,54235,9207438830,PICK N SAVE,44.8504115,-87.3494893
53400343,Pick n Save - PNS Plymouth WI,2643 Eastern Ave,PLYMOUTH,WI,53073,9208926648,PICK N SAVE,43.7464701,-87.9486731
53400348,Pick n Save - PNS Oak Creek - Tri City,6462 S 27th St,Oak Creek,WI,53154,4147611240,PICK N SAVE,42.9277681,-87.9475856
53400351,Pick n Save - PNS Eagle River,711 US Highway 45 N,EAGLE RIVER,WI,54521,7154794416,PICK N SAVE,45.925409,-89.254133
53400352,Pick n Save - PNS Waupaca,955 W Fulton St,Waupaca,WI,54981,7152587624,PICK N SAVE,44.3558375,-89.1068362
53400353,Pick n Save - PNS Monroe,246 8th St,MONROE,WI,53566,6085646950,PICK N SAVE,42.6017849,-89.656268
53400357,Pick n Save - PNS Germantown,N112W16200 Mequon Rd,GERMANTOWN,WI,53022,2622530841,PICK N SAVE,43.222075,-88.110226
53400360,Pick n Save - PNS Franklin - Rawson,7201 S 76th St,Franklin,WI,53132,4144278100,PICK N SAVE,42.913918,-88.012773
53400365,Pick n Save - PNS Milw - Midtown,5700 W Capitol Dr,Milwaukee,WI,53216,4148733085,PICK N SAVE,43.0916795,-87.9841238
53400366,Pick n Save - PNS Hales Corners,5800 S 108th St,HALES CORNERS,WI,53130,4144278812,PICK N SAVE,42.9389648,-88.0461502
53400368,Pick n Save - PNS Brookfield - Calhoun,17295 W Capitol Dr,Brookfield,WI,53045,2627832080,PICK N SAVE,43.0887676,-88.1267585
53400371,Metro Market - Metro Market Milw - Van Buren,1123 N Van Buren St,MILWAUKEE,WI,53202,4142731928,METRO MARKET,43.0448695,-87.904201
53400372,Pick n Save - PNS 81st Bluemound,8151 W Bluemound Rd,MILWAUKEE,WI,53213,4147719039,PICK N SAVE,43.0355055,-88.0144455
53400374,Pick n Save - PNS Pewaukee - Capitol,1405 Capitol Dr,Pewaukee,WI,53072,2626951156,PICK N SAVE,43.0850799,-88.229418
53400375,Pick n Save - PNS Oshkosh - Jackson,1900 Jackson St,OSHKOSH,WI,54901,9204247820,PICK N SAVE,44.0414489,-88.5416942
53400378,Pick n Save - PNS Caledonia,5111 Douglas Ave,Racine,WI,53402,2627520951,PICK N SAVE,42.7859,-87.807312
53400379,Pick n Save - PNS Marshfield,641 S Central Ave,MARSHFIELD,WI,54449,7153848716,PICK N SAVE,44.6610638,-90.1751301
53400380,Metro Market - MM Sussex,N65W24838 Main St,SUSSEX,WI,53089,2622469151,METRO MARKET,43.1374135,-88.2406254
53400381,Pick n Save - PNS Muskego,S74 W17005 Janesville Rd,MUSKEGO,WI,53150,2626791931,PICK N SAVE,42.908292,-88.1262362
53400382,Pick n Save - PNS New Berlin 154th Nat,15445 W National Ave,New Berlin,WI,53151,2627891000,PICK N SAVE,42.9749798,-88.1061331
53400384,Metro Market - MM Mukwonago,1010 N Rochester St,MUKWONAGO,WI,53149,2623633026,METRO MARKET,42.8751594,-88.3366789
53400386,Pick n Save - PNS Wales,405 N Wales Rd,Wales,WI,53183,2629689460,PICK N SAVE,43.0103738,-88.3854876
53400387,Pick n Save - PNS Oak Creek - Ryan Rd,2320 W Ryan Rd,OAK CREEK,WI,53154,4147611498,PICK N SAVE,42.8744531,-87.9479557
53400388,Metro Market - Metro Pabst Farms,1300 Pabst Farms Cir,Oconomowoc,WI,53066,2622007425,METRO MARKET,43.0756186,-88.4690458
53400389,Pick n Save - PNS FDL - Johnson St,760 W Johnson St,FOND DU LAC,WI,54935,9209296510,PICK N SAVE,43.7822284,-88.4754384
53400390,Pick n Save - PNS Stoughton,1750 US Highway 51,STOUGHTON,WI,53589,6088730171,PICK N SAVE,42.9196632,-89.2420377
53400392,Pick n Save - PNS Columbus,210 Dix St,Columbus,WI,53925,9206232205,PICK N SAVE,43.34497,-89.031996
53400393,Pick n Save - PNS DeForest,621 S Main St,Deforest,WI,53532,6088468922,PICK N SAVE,43.2402127,-89.3425138
53400394,Pick n Save - PNS McFarland,5709 US Highway 51,MCFARLAND,WI,53558,6088383604,PICK N SAVE,43.0158813,-89.2999607
53400396,Pick n Save - PNS Fort Atkinson,1505 Madison Ave,Fort Atkinson,WI,53538,9205682603,PICK N SAVE,42.939402,-88.860556
53400397,Pick n Save - PNS Brookfield - Greenfie,15170 W Greenfield Ave,BROOKFIELD,WI,53005,2627822745,PICK N SAVE,43.0179218,-88.1016015
53400398,Pick n Save - PNS Delafield,3161 Village Square Dr,NASHOTAH,WI,53029,2623691416,PICK N SAVE,43.103186,-88.365206
53400403,Pick n Save - PNS Appleton - Stoneybroo,N135 Stoney Brook Rd,Appleton,WI,54915,9209970232,PICK N SAVE,44.24533,-88.352746
53400404,Pick n Save - PNS Mosinee,10101 Market St,MOSINEE,WI,54474,7152410191,PICK N SAVE,44.8646897,-89.6342833
53400405,Pick n Save - PNS Wausau,205 Central Bridge St,WAUSAU,WI,54401,7158491323,PICK N SAVE,44.9670265,-89.6346445
53400406,Pick n Save - PNS Schofield,2806 Schofield Ave,Schofield,WI,54476,7153599123,PICK N SAVE,44.908191,-89.5889253
53400407,Pick n Save - PNS West Milwaukee,2201 Miller Park Way,WEST MILWAUKEE,WI,53219,4143839755,PICK N SAVE,43.005201,-87.9701639
53400408,Pick n Save - PNS Two Rivers,1010 22nd St,Two Rivers,WI,54241,9207932266,PICK N SAVE,44.15428,-87.5606389
53400410,Pick n Save - PNS Waterford,515 N Milwaukee St,WATERFORD,WI,53185,2628046060,PICK N SAVE,42.769981,-88.203002
53400412,Pick n Save - PNS Neenah-Green Bay Rd,828 Fox Point Plz,Neenah,WI,54956,9207229427,PICK N SAVE,44.176142,-88.482137
53400413,Metro Market - Metro Market - Oconomowoc,N48W36903 E Wisconsin Ave,OCONOMOWOC,WI,53066,2625693155,METRO MARKET,43.105877,-88.477411
53400414,Pick n Save - PNS - Burlington,1008 Milwaukee Ave,Burlington,WI,53105,2627633695,PICK N SAVE,42.689279,-88.265033
53400415,Pick n Save - PNS-Sunset West,1220 W Sunset Dr,WAUKESHA,WI,53189,2624466980,PICK N SAVE,42.9915922,-88.25768
53400416,Pick n Save - PNS - Hwy 100 Walnut,1717 N Mayfair Rd,Wauwatosa,WI,53226,4147781839,PICK N SAVE,43.0537133,-88.049081
53400417,Pick n Save - PNS West Bend - Washingto,2518 W Washington St,West Bend,WI,53095,2623385632,PICK N SAVE,43.428919,-88.217117
53400418,Pick n Save - PNS W Good Hope,7401 W Good Hope Rd,Milwaukee,WI,53223,4143580011,PICK N SAVE,43.1466823,-88.0024401
53400430,Pick n Save - PNS West Bend - South,1629 S Main St,West Bend,WI,53095,2623385626,PICK N SAVE,43.400358,-88.180132
53400431,Pick n Save - PNS Franklin,7780 S Lovers Lane Rd,Franklin,WI,53132,4144255400,PICK N SAVE,42.9035976,-88.0363435
53400432,Pick n Save - PNS Sheboygan - 25th St,1317 N 25th St,SHEBOYGAN,WI,53081,9204592802,PICK N SAVE,43.759201,-87.7383652
53400434,Metro Market - MM Cottage Grove Road,6010 Cottage Grove Rd,Madison,WI,53718,6082230939,METRO MARKET,43.085359,-89.275939
53400472,Pick n Save - PNS FDL - Pioneer,55 W Pioneer Rd,Fond du Lac,WI,54935,9209219898,PICK N SAVE,43.7555891,-88.450962
53400478,Pick n Save - PNS Oshkosh - Koeller 20t,1940 S Koeller St,OSHKOSH,WI,54901,9203033300,PICK N SAVE,43.9986325,-88.5761178
53400845,Pick n Save - PNS Milw - 27th Loomis,3701 S 27th St,MILWAUKEE,WI,53221,4142812900,PICK N SAVE,42.9775127,-87.9503356
53400846,Pick n Save - PNS West Allis - 108th Cl,2625 S 108th St,West Allis,WI,53227,4145411333,PICK N SAVE,42.997141,-88.0496016
53400847,Pick n Save - PNS West Allis - 67th Nat,6760 W National Ave,WEST ALLIS,WI,53214,4144766061,PICK N SAVE,43.0149269,-87.9974899
53400853,Metro Market - Metro Market Brookfield - 127th Ca,12735 W Capitol Dr,BROOKFIELD,WI,53005,2627837502,METRO MARKET,43.0867317,-88.0706564
53400856,Pick n Save - PNS Mount Pleasant,1202 N Green Bay Rd,Mount Pleasant,WI,53406,2628848749,PICK N SAVE,42.7355158,-87.8407363
53400857,Pick n Save - PNS St Francis,4698 S Whitnall Ave,Saint Francis,WI,53235,4147698801,PICK N SAVE,42.960926,-87.876698
53400862,Pick n Save - PNS Oak Creek - Puetz How,8770 S Howell Ave,Oak Creek,WI,53154,4145719910,PICK N SAVE,42.8851925,-87.9097975
53400867,Pick n Save - PNS Brown Deer - Green Ba,9200 N Green Bay Rd,Brown Deer,WI,53209,4143546653,PICK N SAVE,43.1847502,-87.9626825
53400868,Pick n Save - PNS Milw - East Point,605 E Lyon St,MILWAUKEE,WI,53202,4142726677,PICK N SAVE,43.0489986,-87.9040399
53400871,Pick n Save - PNS Kenosha - 18th St,2811 18th St,Kenosha,WI,53140,2625970110,PICK N SAVE,42.6232173,-87.8444179
53400874,Pick n Save - PNS Kenosha - Hwy 50,5710 75th St,Kenosha,WI,53142,2626974982,PICK N SAVE,42.5685798,-87.8771383
53400876,Metro Market - MM Glendale - Port Wash,6969 N Port Washington Rd,GLENDALE,WI,53217,4143510298,METRO MARKET,43.1426003,-87.9136803
53400877,Pick n Save - PNS South Milwaukee,2931 S Chicago Ave,South Milwaukee,WI,53172,4147640925,PICK N SAVE,42.902601,-87.8636559
53400878,Pick n Save - PNS Milw - Holt,250 W Holt Ave,MILWAUKEE,WI,53207,4142942144,PICK N SAVE,42.9840325,-87.9129571
53400879,Pick n Save - PNS Milw - N35th Street,2355 N 35th St,Milwaukee,WI,53210,4144478255,PICK N SAVE,43.061901,-87.9590499
53400880,Pick n Save - PNS Glendale - 17th Silve,1735 W Silver Spring Dr,GLENDALE,WI,53209,4143510271,PICK N SAVE,43.1180191,-87.9319916
53400882,Pick n Save - PNS Milw - 11th Garfield,1100 E Garfield Ave,MILWAUKEE,WI,53212,4143748621,PICK N SAVE,43.0594056,-87.8969539
53400885,Metro Market - Metro State Street,6950 W State St,WAUWATOSA,WI,53213,4144757181,METRO MARKET,43.0475815,-87.9981574
53400886,Pick n Save - PNS - Grafton,301 Falls Rd,Grafton,WI,53024,2622435900,PICK N SAVE,43.3080241,-87.9616959
53400887,Metro Market - Metro Coldspring,4279 S 76th St,GREENFIELD,WI,53220,4145410061,METRO MARKET,42.9680749,-88.0090602
53400888,Pick n Save - PNS Watertown,624 S Church St,Watertown,WI,53094,9202618281,PICK N SAVE,43.188267,-88.7315055
53400889,Pick n Save Marketplace - PNS Men Falls - East,N77W14435 Appleton Ave,MENOMONEE FALLS,WI,53051,2622557598,PICK N SAVE,43.158382,-88.090415
53400890,Metro Market - Metro Mequon,11558 N Port Washington Rd,Mequon,WI,53092,2622416721,METRO MARKET,43.228557,-87.921833
53400891,Pick n Save - PNS Mt Pleasant South,2820 S Green Bay Rd,MOUNT PLEASANT,WI,53406,2625549630,PICK N SAVE,42.6987983,-87.8565992
53400892,Metro Market - Metro Men Falls,N95W18351 County Line Rd,MENOMONEE FALLS,WI,53051,2622554331,METRO MARKET,43.189875,-88.137157
53400893,Metro Market - Metro Shorewood,4075 N Oakland Ave,Shorewood,WI,53211,4149679218,METRO MARKET,43.0911268,-87.8878696
53400991,Kroger - Loyalty Fulfillment Pleasant Prairie,9091 88th Ave,Pleasant Prairie,WI,53158,9999999999,KROGER,42.53886,-87.9131627
540FC000,Kroger - Zero Warehouse,1014 Vine St,Cincinnati,OH,45202,9999999999,KROGER,39.106758,-84.513951
540FC001,Kroger - - Monroe Shed,6266 Hamilton Lebanon Rd,Monroe,OH,45044,9999999999,KROGER,39.4478172,-84.4064284
540FC002,Kroger - - Frederick Shed,7106 Geoffrey Way,Frederick,MD,21704,9999999999,KROGER,39.3533115,-77.4138706
540FC003,Kroger - - Groveland Shed,7925 American Way,Groveland,FL,34736,9999999999,KROGER,28.637873,-81.820496
540FC004,Kroger - - Atlanta Shed,2000 Anvil Block Rd bld C,Forest Park,GA,30297,9999999999,KROGER,33.6196964,-84.3328015
540FC005,Kroger - - Dallas Shed,4221 Telephone Rd,Dallas,TX,75241,9999999999,KROGER,32.637835,-96.7537283
540FC006,Kroger - - Pleasant Prairie Shed,9091 88th Ave,Pleasant Prairie,WI,53158,9999999999,KROGER,42.539367,-87.918988
540FC007,Kroger - - Denver Shed,6125 N Jackson Gap St,Aurora,CO,80019,9999999999,KROGER,39.808049,-104.69254
540FC008,Kroger - - Cleveland Shed,7574 Macedonia Rd,Bedford,OH,44146,,KROGER,41.355995,-81.508393
540FC009,Kroger - - Phoenix Shed,1919 S 91st Ave,Tolleson,AZ,85353,,KROGER,33.43012,-112.253223
540FC010,Kroger - - Detroit Shed,15675 Wahrman Rd,Romulus,MI,48174,9999999999,KROGER,42.1887367,-83.38214
540FC011,Kroger - - Charlotte Shed,227 NC-49,Concord,NC,28025,,KROGER,35.3690998,-80.5610748
540FC200,Kroger - Spoke Forecast,1014 Vine St,Cincinnati,OH,45202,,KROGER,39.106758,-84.513951
540FC211,Kroger - - Cincinnati East Spoke,4320 Mount Carmel Rd,Cincinnati,OH,45244,,KROGER,39.141485,-84.307847
540FC212,Kroger - - Columbus Spoke,6658 Shook Rd,Columbus,OH,43217,9999999999,KROGER,39.8313655,-82.9444667
540FC213,Kroger - - Indianapolis Spoke,9222 E 33rd St,Indianapolis,IN,46235,9999999999,KROGER,39.818066,-86.004202
540FC214,Kroger - - Louisville Spoke,4325 Robards Ln,Louisville,KY,40218,9999999999,KROGER,38.19714,-85.690893
540FC215,Kroger - - Mt Zion Spoke,"251 E Mount Zion Rd, suite FC215",Independence,KY,41051,9999999999,KROGER,38.956015,-84.612124
540FC221,Kroger - - Orlando Spoke,7925 American Way,Groveland,FL,34736,,KROGER,28.637751,-81.8223252
540FC222,Kroger - - Tampa Spoke,1820 Massaro Blvd,Tampa,FL,33619,9999999999,KROGER,27.95879,-82.363749
540FC223,Kroger - - Jacksonville Spoke,1 Imeson Park Blvd,Jacksonville,FL,32218,9999999999,KROGER,30.4232693,-81.6441053
540FC225,Kroger - - Punta Gorda Spoke,7925 American Way,Groveland,FL,34736,,KROGER,28.6403674,-81.820954
540FC226,Kroger - - Cocoa Beach Spoke,5565 Korbin Ave,Rockledge,FL,32955,,KROGER,28.265403,-80.694687
540FC227,Kroger - - Jacksonville Spoke,2600 Lloyd Rd,Jacksonville,FL,32254,,KROGER,30.3560443,-81.7593832
540FC242,Kroger - - Birmingham Spoke,30 W Oxmoor Rd,Birmingham,AL,35209,9999999999,KROGER,33.453709,-86.843681
540FC243,Kroger - - Nashville Spoke,1116 Polk Ave,Nashville,TN,37210,9999999999,KROGER,36.1369128,-86.742335
540FC253,Kroger - - OKC Spoke,8801 N I 35 Service Rd,Oklahoma City,OK,73131,9999999999,KROGER,35.5626885,-97.453875
540FC261,Kroger - - Chicago Spoke,1900 S Maywood Dr,Maywood,IL,60153,9999999999,KROGER,41.876685,-87.857157
540FC271,Kroger - - Northern Colorado Spoke,4151 Ronald Reagan Blvd,Johnstown,CO,80534,9999999999,KROGER,40.4046326,-104.96646
540FC272,Kroger - - Southern Colorado Spoke,2865 Resnik Dr,Colorado Springs,CO,80916,,KROGER,38.7891535,-104.728802
540FC361,Kroger - - Chicago Spirits mCFC,1900 S Maywood Dr,Maywood,IL,60153,,KROGER,41.876723,-87.856904
540FC500,Kroger - Forecast Shed,1014 Vine St,Cincinnati,OH,45202,,KROGER,39.106758,-84.513951
542FC002,Harris Teeter - - Frederick Shed HT Trans,7106 Geoffrey Way,Frederick,MD,21704,9999999999,HART,39.3533115,-77.4138706
542FC011,Harris Teeter - - Charlotte Shed HT Trans,227 NC-49,Concord,NC,28025,,HART,35.3690998,-80.5610748
542FC200,Harris Teeter - Spoke Forecast - HT Trans,1014 Vine St,Cincinnati,OH,45202,,HART,39.106752,-84.513889
542FC321,Harris Teeter - - N Virginia Spirits mCFC,6306 Gravel Ave Ste D,Alexandria,VA,22310,,HART,38.771322,-77.15617
542FC500,Harris Teeter - Forecast Shed - HT Trans,1014 Vine St,Cincinnati,OH,45202,,HART,39.106752,-84.513889
542FC805,Harris Teeter - - Philadelphia Spoke,7750 Essington Ave,Philadelphia,PA,19153,,HART,39.895612,-75.227951
542FC807,Harris Teeter - - Unused Spoke,1014 Vine St,Cincinnati,OH,45202,,HART,39.106752,-84.513889
542FC809,Harris Teeter - - District of Columbia Spoke,6306 Gravel Ave,Alexandria,VA,22310,9999999999,HART,38.771322,-77.15617
61500001,Dillons - Dodge City Dillons,1700 N 14Th Ave,Dodge City,KS,67801,6202256130,DILLONS,37.7647784,-100.0314798
61500003,Dillons - North Store 19th Main,1811 Main St,Great Bend,KS,67530,6207937887,DILLONS,38.3703081,-98.7656017
61500005,Dillons - Dillons East,1305 E Kansas Ave,Garden City,KS,67846,6202754274,DILLONS,37.9764768,-100.8579413
61500007,Dillons - Sterling Dillons,212 S Broadway Ave,Sterling,KS,67579,6202782311,DILLONS,38.2080439,-98.2064226
61500008,Dillons - Little Dillons Main Street Dillons,1321 N Main St,Hutchinson,KS,67501,6206621273,DILLONS,38.0680302,-97.9322571
